id,key,value,type 
115222860,building,yes,regular
115222861,building,yes,regular
115222862,building,yes,regular
115222864,building,yes,regular
115222864,name,Horry Georgetown Technical College Grand Strand Building 1000,regular
115222865,building,yes,regular
116719911,building,yes,regular
116720341,highway,service,regular
116720341,service,alley,regular
116720342,building,yes,regular
116720343,building,yes,regular
116720344,highway,residential,regular
116720345,highway,residential,regular
116720345,name,Johnson Avenue,regular
116720346,building,yes,regular
116720347,highway,service,regular
116720347,service,alley,regular
116720348,highway,footway,regular
116720349,building,yes,regular
116720350,highway,service,regular
116720350,name,Thrash Way,regular
116720350,oneway,yes,regular
116720350,service,driveway,regular
116720351,highway,service,regular
116720351,service,alley,regular
116720352,building,yes,regular
116720353,highway,residential,regular
116720353,name,Kruzel Street,regular
117153938,hgv,designated,regular
117153938,national_network,yes,hgv
117153938,highway,trunk,regular
117153938,lanes,3,regular
117153938,NHS,STRAHNET,regular
117153938,oneway,yes,regular
117153938,ref,US 17,regular
117153938,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
117153938,cfcc,A21,tiger
117153938,county,"Horry, SC",tiger
117153938,name_base,US Hwy 17,tiger
117153938,name_base_1,United States Highway 17,tiger
117153938,name_direction_suffix,S,tiger
117153938,name_type,Byp,tiger
117153938,reviewed,no,tiger
117153938,zip_left,29577,tiger
117153938,zip_right,29577,tiger
117153961,hgv,designated,regular
117153961,national_network,yes,hgv
117153961,highway,trunk,regular
117153961,lanes,2,regular
117153961,NHS,STRAHNET,regular
117153961,oneway,yes,regular
117153961,ref,US 17,regular
117153961,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
117153961,cfcc,A21,tiger
117153961,county,"Horry, SC",tiger
117153961,name_base,US Hwy 17,tiger
117153961,name_base_1,United States Highway 17,tiger
117153961,name_direction_suffix,S,tiger
117153961,name_type,Byp,tiger
117153961,reviewed,no,tiger
117153961,zip_left,29577,tiger
117153961,zip_right,29577,tiger
118529310,highway,primary,regular
118529310,lanes,2,regular
118529310,NHS,yes,regular
118529310,oneway,yes,regular
118529310,ref,US 501,regular
118529310,source,Bing,regular
118529311,highway,primary,regular
118529311,lanes,2,regular
118529311,NHS,yes,regular
118529311,oneway,yes,regular
118529311,ref,US 501,regular
118529311,source,Bing,regular
118529637,highway,residential,regular
118529637,name,Enterprise Avenue,regular
118529637,cfcc,A41,tiger
118529637,county,"Horry, SC",tiger
118529637,name_base,Enterprise,tiger
118529637,name_type,Ave,tiger
118529637,reviewed,no,tiger
118529637,zip_left,29577,tiger
118529637,zip_right,29577,tiger
118529641,highway,residential,regular
118529641,name,Stockholder Avenue,regular
118529641,cfcc,A41,tiger
118529641,county,"Horry, SC",tiger
118529641,name_base,Stockholder,tiger
118529641,name_type,Ave,tiger
118529641,reviewed,no,tiger
118529641,zip_left,29577,tiger
118529641,zip_right,29577,tiger
123466393,highway,footway,regular
123466393,surface,paved,regular
123466671,highway,service,regular
123466671,oneway,yes,regular
123466672,highway,service,regular
123466673,highway,service,regular
123466706,highway,footway,regular
123466706,surface,paved,regular
123466882,aeroway,helipad,regular
123488783,highway,tertiary,regular
123488783,name,Farrow Parkway,regular
123488783,oneway,yes,regular
123488783,cfcc,A41,tiger
123488783,county,"Horry, SC",tiger
123488783,name_base,Howard,tiger
123488783,name_type,Blvd,tiger
123488783,reviewed,no,tiger
123488783,zip_left,29577,tiger
123488783,zip_right,29577,tiger
123488789,highway,tertiary,regular
123488789,name,Farrow Parkway,regular
123488789,oneway,yes,regular
124407036,highway,primary,regular
124407036,lanes,2,regular
124407036,name,Robert M. Grissom Parkway,regular
124407036,oneway,yes,regular
124407036,cfcc,A41,tiger
124407036,county,"Horry, SC",tiger
124407036,name_base,Robert M Grissom,tiger
124407036,name_base_1,Shopping Center 600,tiger
124407036,name_type,Pky,tiger
124407036,reviewed,no,tiger
124407036,zip_left,29577,tiger
124407036,zip_left_1,29577,tiger
124407036,zip_right,29577,tiger
124407036,zip_right_1,29577,tiger
124407043,highway,primary,regular
124407043,lanes,2,regular
124407043,name,Robert M. Grissom Parkway,regular
124407043,oneway,yes,regular
124407043,cfcc,A41,tiger
124407043,county,"Horry, SC",tiger
124407043,name_base,Robert M Grissom,tiger
124407043,name_base_1,Shopping Center 600,tiger
124407043,name_type,Pky,tiger
124407043,reviewed,no,tiger
124407043,zip_left,29577,tiger
124407043,zip_left_1,29577,tiger
124407043,zip_right,29577,tiger
124407043,zip_right_1,29577,tiger
126443144,building,yes,regular
126443480,highway,primary,regular
126443480,lanes,2,regular
126443480,name,Robert M. Grissom Parkway,regular
126443480,oneway,yes,regular
126443480,cfcc,A41,tiger
126443480,county,"Horry, SC",tiger
126443480,name_base,Robert M Grissom,tiger
126443480,name_base_1,Shopping Center 600,tiger
126443480,name_type,Pky,tiger
126443480,reviewed,no,tiger
126443480,separated,no,tiger
126443480,source,tiger_import_dch_v0.6_20070829,tiger
126443480,tlid,29058534,tiger
126443480,upload_uuid,bulk_upload.pl-d4571a8e-22ce-40ef-bb16-0392b2940b1d,tiger
126443480,zip_left,29577,tiger
126443480,zip_left_1,29577,tiger
126443480,zip_right,29577,tiger
126443480,zip_right_1,29577,tiger
126443483,highway,primary,regular
126443483,lanes,2,regular
126443483,name,Robert M. Grissom Parkway,regular
126443483,oneway,yes,regular
126443483,cfcc,A41,tiger
126443483,county,"Horry, SC",tiger
126443483,name_base,Robert M Grissom,tiger
126443483,name_base_1,Shopping Center 600,tiger
126443483,name_type,Pky,tiger
126443483,reviewed,no,tiger
126443483,zip_left,29577,tiger
126443483,zip_left_1,29577,tiger
126443483,zip_right,29577,tiger
126443483,zip_right_1,29577,tiger
132603981,highway,cycleway,regular
132603981,name,Grissom Parkway Trail,regular
132604072,highway,primary,regular
132604072,name,South Kings Highway,regular
132604072,oneway,yes,regular
132604072,ref,US 17 Business,regular
132604072,cfcc,A21,tiger
132604072,county,"Horry, SC",tiger
132604072,name_base_2,United States Highway 17 (Bus),tiger
132604073,highway,primary,regular
132604073,maxspeed,45 mph,regular
132604073,name,South Kings Highway,regular
132604073,oneway,yes,regular
132604073,ref,US 17 Business,regular
132604073,cfcc,A21,tiger
132604073,county,"Horry, SC",tiger
132604073,name_base,Kings,tiger
132604073,name_base_1,United States Highway 17 (Bus),tiger
132604073,name_direction_prefix,S,tiger
132604073,name_type,Hwy,tiger
132604073,reviewed,no,tiger
132604077,highway,secondary,regular
132604077,name,South Ocean Boulevard,regular
132604077,old_ref,SC 73,regular
132604077,cfcc,A41,tiger
132604077,county,"Horry, SC",tiger
132604077,name_base,Ocean,tiger
132604077,name_base_1,State Highway 73,tiger
132604077,name_direction_prefix,S,tiger
132604077,name_type,Blvd,tiger
132604077,reviewed,no,tiger
132604077,zip,29577,tiger
132604079,highway,secondary,regular
132604079,name,South Ocean Boulevard,regular
132604079,old_ref,SC 73,regular
132604079,cfcc,A41,tiger
132604079,county,"Horry, SC",tiger
132604079,name_base,Ocean,tiger
132604079,name_base_1,State Highway 73,tiger
132604079,name_direction_prefix,S,tiger
132604079,name_type,Blvd,tiger
132604079,reviewed,no,tiger
132604177,highway,cycleway,regular
135693660,waterway,stream,regular
135693661,admin_level,4,regular
135693661,attribution,SC GIS,regular
135693661,ele,6,regular
135693661,county_id,051,gnis
135693661,created,07/13/1980,gnis
135693661,feature_id,1224914,gnis
135693661,state_id,45,gnis
135693661,leisure,park,regular
135693661,name,Myrtle Beach State Park,regular
135693661,scgis-shp:parksid,52,regular
135693661,scgis-shp:propertyid,5311,regular
135693661,scgis-shp:source,DNR SCDBASE PRK,regular
135693661,scgis-shp:uuid,5ac00053-d81a-4c20-8606-f41b069938c8,regular
135693661,wikidata,Q6948607,regular
135693662,natural,beach,regular
135888488,amenity,parking,regular
135888489,amenity,parking,regular
135888490,amenity,parking,regular
135888491,building,yes,regular
135888491,name,pier store,regular
135888492,highway,footway,regular
135888493,highway,footway,regular
135888494,building,yes,regular
135888495,man_made,pier,regular
135888495,name,Myrtle Beach State Park Pier,regular
135888495,surface,wood,regular
135888496,highway,footway,regular
135888717,highway,residential,regular
135888718,bridge,yes,regular
135888718,highway,residential,regular
135888718,layer,1,regular
135888719,highway,residential,regular
135888720,highway,service,regular
135888720,service,driveway,regular
135888721,highway,service,regular
135888721,service,parking_aisle,regular
135888722,highway,service,regular
135888722,service,driveway,regular
135899180,building,roof,regular
135899180,name,B2,regular
135899181,highway,footway,regular
